Unnamed: 0,RecordID,RID,Squib,ReactionOrder,Pre-Exp Factor Coeff,Pre-Exp Factor Power,Activation Energy,Reactant 1,Reactant 2,Reactant 3,Product 1,Product 2,Product 3,Temperature,Reaction Order
4184,5463.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1977MIT/LER1042:1,3.0,5.79,-33,,H(.),H(.),,H2,,,"297
 
K",3.0
4185,5464.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1976LYN/SCH651:2,3.0,6.89,-33,,H(.),H(.),,H2,,,"298
 
K",3.0
4186,5465.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1976LYN/SCH651:1,3.0,5.9,-33,,H(.),H(.),,H2,,,"298
 
K",3.0
4187,5466.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1976LYN/SCH651:3,3.0,8,-33,,H(.),H(.),,H2,,,"298
 
K",3.0
4188,5467.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1976LYN/SCH651:5,3.0,9.6,-33,,H(.),H(.),,H2,,,"298
 
K",3.0
4189,5468.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1976LYN/SCH651:4,3.0,8.49,-33,,H(.),H(.),,H2,,,"298
 
K",3.0
4190,5469.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1976LYN/SCH651:6,3.0,1.02,-32,,H(.),H(.),,H2,,,"298
 
K",3.0
4191,5470.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1975WAL/KAU691:1,3.0,1.93,-32,,H(.),H(.),,H2,,,161,3.0
4192,5471.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1975WAL/KAU691:5,3.0,7.06,-33,,H(.),H(.),,H2,,,77,3.0
4193,5472.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1975WAL/KAU691:7,3.0,9.18,-33,,H(.),H(.),,H2,,,77,3.0
4194,5473.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1975WAL/KAU691:6,3.0,8.3,-33,,H(.),H(.),,H2,,,77,3.0
4195,5474.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1975WAL/KAU691:4,3.0,1.6,-32,,H(.),H(.),,H2,,,77,3.0
4196,5475.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1975WAL/KAU691:3,3.0,9.49,-33,,H(.),H(.),,H2,,,77,3.0
4197,5476.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1975WAL/KAU691:2,3.0,1.6,-32,,H(.),H(.),,H2,,,175,3.0
4198,5477.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1974MAL/OWE753:1,3.0,2.76,-33,,H(.),H(.),,H2,,,1300,3.0
4199,5478.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1973TRA/HAM4599:1,3.0,7,-33,,H(.),H(.),,H2,,,"298
 
K",3.0
4200,5479.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1973TRA/HAM4599:2,3.0,8.11,-33,,H(.),H(.),,H2,,,"298
 
K",3.0
4201,5480.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1973TRA/HAM4599:3,3.0,9.18,-33,,H(.),H(.),,H2,,,"298
 
K",3.0
4202,5481.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1973TRA/HAM4599:4,3.0,1.2,-32,,H(.),H(.),,H2,,,"77.00
 
K",3.0
4203,5482.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1973TRA/HAM4599:5,3.0,1.85,-32,,H(.),H(.),,H2,,,"77.00
 
K",3.0
4204,5483.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1973TRA/HAM4599:6,3.0,2.74,-32,,H(.),H(.),,H2,,,"77.00
 
K",3.0
4205,5484.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1973TEN/WIN3771:2,3.0,1.42,-31,,H(.),H(.),,H2,,,"298
 
K",3.0
4206,5485.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1973TEN/WIN3771:1,3.0,1.26,-31,,H(.),H(.),,H2,,,"298
 
K",3.0
4207,5486.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1973AZA/BOR856:1,3.0,1.24,-32,,H(.),H(.),,H2,,,"298
 
K",3.0
4208,5487.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1971GAY/PRA39:5,3.0,1.05,-33,,H(.),H(.),,H2,,,1220,3.0
4209,5488.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1971GAY/PRA39:6,3.0,9.1,-34,,H(.),H(.),,H2,,,1950,3.0
4210,5489.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1971BEN/BLA51:3,3.0,9.38,-33,,H(.),H(.),,H2,,,"298
 
K",3.0
4211,5490.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1970HAM/TRA4395-4396:1,3.0,8.3,-33,,H(.),H(.),,H2,,,"298
 
K",3.0
4212,5491.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1970HAL/JEN321-324:10,3.0,1.49,-32,,H(.),H(.),,H2,,,1800,3.0
4213,5492.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1970HAL/JEN321-324:8,3.0,4.96,-33,,H(.),H(.),,H2,,,1800,3.0
4214,5493.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1970HAL/JEN321-324:11,3.0,1.49,-32,,H(.),H(.),,H2,,,1800,3.0
4215,5494.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1970HAL/JEN321-324:9,3.0,5.24,-33,,H(.),H(.),,H2,,,1800,3.0
4216,5495.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1970HAL/JEN321-324:7,3.0,4.96,-33,,H(.),H(.),,H2,,,1800,3.0
4217,5496.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1970DIX235-263:4,3.0,1.24,-32,,H(.),H(.),,H2,,,"1050
 
K",3.0
4218,5497.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1970BEN/BLA4400-4401:2,3.0,1.16,-32,,H(.),H(.),,H2,,,"300
 
K",3.0
4219,5498.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1969HUR/JON253-276:2,3.0,1.68,-32,,H(.),H(.),,H2,,,2500,3.0
4220,5499.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1969HUR/JON253-276:1,3.0,4.83,-33,,H(.),H(.),,H2,,,2500,3.0
4221,5500.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1969HAL/JEN979-987:7,3.0,1.02,-32,,H(.),H(.),,H2,,,1800,3.0
4222,5501.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1969HAL/JEN979-987:6,3.0,6.01,-33,,H(.),H(.),,H2,,,1800,3.0
4223,5502.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1969HAL/JEN979-987:8,3.0,1.3,-32,,H(.),H(.),,H2,,,1800,3.0
4224,5503.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1969HAL/JEN979-987:9,3.0,1.41,-32,,H(.),H(.),,H2,,,1800,3.0
4225,5504.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1969GET/BLA271-284:10,3.0,1.65,-33,,H(.),H(.),,H2,,,1260,3.0
4226,5505.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1969GET/BLA271-284:9,3.0,2.76,-32,,H(.),H(.),,H2,,,1260,3.0
4227,5506.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1969GET/BLA271-284:11,3.0,2.07,-33,,H(.),H(.),,H2,,,1260,3.0
4228,5507.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1969EBE/HOY962:1,3.0,2.48,-31,,H(.),H(.),,H2,,,"303
 
K",3.0
4229,5508.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1968MYE/WAT425:3,3.0,1.06,-34,-387454,H(.),H(.),,H2,,,2290,3.0
4230,5509.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1968BEN/BLA553-574:2,3.0,1.38,-32,,H(.),H(.),,H2,,,"298
 
K",3.0
4231,5510.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1968BEN/BLA553-574:1,3.0,7.44,-33,,H(.),H(.),,H2,,,"298
 
K",3.0
4232,5511.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1968BEN/BLA1521-1522:1,3.0,9.38,-33,,H(.),H(.),,H2,,,"298
 
K",3.0
4233,5512.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1968AZA/ROM986-987:2,3.0,2,-32,,H(.),H(.),,H2,,,"296
 
K",3.0
4234,5513.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1968AZA/ROM986-987:1,3.0,1.55,-32,,H(.),H(.),,H2,,,"296
 
K",3.0
4235,5514.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1967JAC/GIE54-57:2,3.0,1.85,-31,,H(.),H(.),,H2,,,2900,3.0
4236,5515.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1967JAC/GIE54-57:3,3.0,2.31,-32,,H(.),H(.),,H2,,,2900,3.0
4237,5516.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1967JAC/GIE54-57:1,3.0,9.26,-33,,H(.),H(.),,H2,,,2900,3.0
4238,5517.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1965LAR/THR397-402:2,3.0,1.38,-31,,H(.),H(.),,H2,,,"293
 
K",3.0
4239,5518.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1965LAR/THR397-402:1,3.0,6.62,-33,1513,H(.),H(.),,H2,,,213,3.0
4240,5519.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1965LAR/THR397-402:3,3.0,1.88,-32,,H(.),H(.),,H2,,,"293
 
K",3.0
4241,5520.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1964SCH/BIR2869-2876:2,3.0,1.1,-33,,H(.),H(.),,H2,,,"1700
 
K",3.0
4242,5521.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1964ROS/SUG44-50:3,3.0,4.8,-32,,H(.),H(.),,H2,,,1300,3.0
4243,5522.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1964ROS/SUG44-50:4,3.0,2,-33,,H(.),H(.),,H2,,,1300,3.0
4244,5523.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1964LAR/THR112-117:2,3.0,1.24,-32,,H(.),H(.),,H2,,,"293
 
K",3.0
4245,5524.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1964LAR/THR112-117:3,3.0,1.88,-32,,H(.),H(.),,H2,,,"293
 
K",3.0
4246,5525.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1963KRE/PET1772-1778:2,3.0,2.45,-32,,H(.),H(.),,H2,,,"300
 
K",3.0
4247,5526.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1962RIN262-265:5,3.0,1.39,-32,,H(.),H(.),,H2,,,2800,3.0
4248,5527.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1962RIN262-265:1,3.0,2.78,-32,,H(.),H(.),,H2,,,2800,3.0
4249,5528.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1962RIN262-265:4,3.0,1.39,-32,,H(.),H(.),,H2,,,2800,3.0
4250,5529.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1962RIN262-265:2,3.0,9.26,-32,,H(.),H(.),,H2,,,2800,3.0
4251,5530.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1962RIN262-265:3,3.0,1.39,-32,,H(.),H(.),,H2,,,2800,3.0
4252,5531.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1962PAT1919-1924:1,3.0,6.95,-33,,H(.),H(.),,H2,,,2930,3.0
4253,5532.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1962PAT1919-1924:2,3.0,4.63,-31,,H(.),H(.),,H2,,,2950,3.0
4254,5533.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1962PAT1919-1924:3,3.0,6.95,-32,,H(.),H(.),,H2,,,2950,3.0
4255,5534.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1962MAR743-753:1,3.0,6.51,-32,,H(.),H(.),,H2,,,"300
 
K",3.0
4256,5535.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1962DIX/SUT205:2,3.0,1.05,-32,,H(.),H(.),,H2,,,"1070
 
K",3.0
4257,5536.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1961AVR/KOL1839-1843:1,3.0,5.21,-32,,H(.),H(.),,H2,,,"298
 
K",3.0
4258,5537.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1958PAD/SUG248-265:2,3.0,2,-32,,H(.),H(.),,H2,,,1400,3.0
4259,5538.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1958BUL/SUG1855-1860:3,3.0,6.01,-32,,H(.),H(.),,H2,,,"1650
 
K",3.0
4260,5539.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1965JAC/GIE3688:3,2.0,1.11,-8,,H(.),H(.),,H2,,,3800,2.0
4261,5540.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1950DIN/LER1632-1637:1,2.0,1.81,-13,-6269,H(.),H(.),,H2,,,278,2.0
4262,5541.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1970BEN/BLA4400-4401:1,2.0,8,-1,,H(.),H(.),,H2,,,"300
 
K",2.0
4263,5542.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1967KON831-840:3,3.0,6.12,-32,,H(.),H(.),,H2,,,300,3.0
4264,5543.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1967KON831-840:2,3.0,3.53,-32,,H(.),H(.),,H2,,,300,3.0
4265,5544.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1952COO/AND1402:9,3.0,3.03,-32,,H(.),H(.),,H2,,,323,3.0
4266,5545.0,2994.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1935STE623-636:1,3.0,3.03,-32,,H(.),H(.),,H2,,,"293
 
K",3.0
4277,5561.0,3000.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7E17EA5A09557908003C56379B38998F?id=2007ATK/BAU981-1191:196,2.0,3.7,-7,-63938,Cl2O2,,,ClO,ClO,,260,2.0
4278,5562.0,3000.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7E17EA5A09557908003C56379B38998F?id=2007ATK/BAU981-1191:110,2.0,2.3,-18,,Cl2O2,,,ClO,ClO,,"298
 
K",2.0
4279,5563.0,3000.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7E17EA5A09557908003C56379B38998F?id=1997ATK/BAU521-1011:391,2.0,1,-6,-66516,Cl2O2,,,ClO,ClO,,260,2.0
4280,5564.0,3000.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7E17EA5A09557908003C56379B38998F?id=1992ATK/BAU1125-1568:395,2.0,1.35,-5,-72502,Cl2O2,,,ClO,ClO,,200,2.0
4281,5565.0,3000.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7E17EA5A09557908003C56379B38998F?id=1989ATK/BAU881-1097:318,2.0,3.11,-5,-72502,Cl2O2,,,ClO,ClO,,230,2.0
4282,5566.0,3000.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7E17EA5A09557908003C56379B38998F?id=2007ATK/BAU981-1191:190,1.0,7.9,15,-73334,Cl2O2,,,ClO,ClO,,260,1.0
4283,5567.0,3000.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7E17EA5A09557908003C56379B38998F?id=2007ATK/BAU981-1191:107,1.0,1.1,3,,Cl2O2,,,ClO,ClO,,"298
 
K",1.0
4284,5568.0,3000.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7E17EA5A09557908003C56379B38998F?id=1997ATK/BAU521-1011:390,1.0,4.8,15,-73334,Cl2O2,,,ClO,ClO,,260,1.0
4285,5569.0,3000.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7E17EA5A09557908003C56379B38998F?id=1992ATK/BAU1125-1568:394,1.0,1.8,15,-70257,Cl2O2,,,ClO,ClO,,200,1.0
4286,5570.0,3000.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7E17EA5A09557908003C56379B38998F?id=1994NIC/FRI155-169:1,2.0,9.8,-7,-66349,Cl2O2,,,ClO,ClO,,260,2.0
4287,5572.0,3000.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7E17EA5A09557908003C56379B38998F?id=1995ELL/JOH28-35:3,1.0,9.71,1,,Cl2O2,,,ClO,ClO,,"295
 
K",1.0
4288,5573.0,3000.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7E17EA5A09557908003C56379B38998F?id=1995ELL/JOH28-35:1,1.0,4.2,1,,Cl2O2,,,ClO,ClO,,"295
 
K",1.0
4289,5574.0,3000.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7E17EA5A09557908003C56379B38998F?id=1995ELL/JOH28-35:2,1.0,6.81,1,,Cl2O2,,,ClO,ClO,,"295
 
K",1.0
4290,5575.0,3000.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7E17EA5A09557908003C56379B38998F?id=2011ZHU/LIN328-339:21,2.0,6.32,-5,-84467,Cl2O2,,,ClO,ClO,,180,2.0
4291,5576.0,3000.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7E17EA5A09557908003C56379B38998F?id=2003ZHU/LIN4094-4106:8,2.0,6.32,-5,-84467,Cl2O2,,,ClO,ClO,,180,2.0
4292,5577.0,3000.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7E17EA5A09557908003C56379B38998F?id=2011ZHU/LIN328-339:23,1.0,3.41,16,-83136,Cl2O2,,,ClO,ClO,,180,1.0
4293,5578.0,3000.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7E17EA5A09557908003C56379B38998F?id=2003ZHU/LIN4094-4106:7,1.0,3.41,16,-83136,Cl2O2,,,ClO,ClO,,180,1.0
4300,5587.0,3009.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=256724FB31FD49EE21C244C850ED2A44?id=1971COT/JEN730:12,2.0,4.48,-12,,CaOH,H(.),,CaO,H2,,1570,2.0
4310,5599.0,3016.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=13327623DDCA9B82F5DFDB84E143B04A?id=2002HAW/BAC1533-1541:5,2.0,2.96,-11,6276,PO2,H(.),,HOPO,,,1000,2.0
4311,5600.0,3016.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=13327623DDCA9B82F5DFDB84E143B04A?id=2002HAW/BAC1533-1541:6,2.0,9.27,-4,-4268,PO2,H(.),,HOPO,,,1000,2.0
4312,5601.0,3017.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=8C8AA8C7E4133F98EECE6D5CA2E52BC5?id=2005TUC/CRO232-236:1,2.0,6.5,-11,,SO2F,FSO3,,FS(O2)O(O2)SF,,,"298
 
K",2.0
4313,5602.0,3017.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=8C8AA8C7E4133F98EECE6D5CA2E52BC5?id=2005TUC/CRO232-236:2,2.0,7.71,-11,,SO2F,FSO3,,FS(O2)O(O2)SF,,,"300
 
K",2.0
4314,5603.0,3017.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=8C8AA8C7E4133F98EECE6D5CA2E52BC5?id=2005TUC/CRO232-236:3,2.0,7.68,-11,,SO2F,FSO3,,FS(O2)O(O2)SF,,,200,2.0
4315,5604.0,3018.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D9E1078A129496D238EC0918FF7165FB?id=1971COT/JEN730:11,2.0,5.81,-12,,SrOH,H(.),,SrO,H2,,1570,2.0
4316,5605.0,3018.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D9E1078A129496D238EC0918FF7165FB?id=1978JEN/JON509:8,2.0,7.01,-11,-4989,SrOH,H(.),,SrO,H2,,1800,2.0
4318,5607.0,3020.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6EA9F0D3DFCED69471169B260A79D19D?id=1975BRU/LIU19:2,2.0,5.5,-10,,C2O,N,,CN,CO,,"298
 
K",2.0
4319,5608.0,3021.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=74CD4C96F1A06482CEAA5658B1722CE2?id=1985BAU/BEC340:5,2.0,8.6,-11,,C2O,O(.),,CO,CO,,"295
 
K",2.0
4320,5609.0,3021.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=74CD4C96F1A06482CEAA5658B1722CE2?id=1972SHA/MAS3933:1,2.0,9.51,-11,,C2O,O(.),,CO,CO,,"300
 
K",2.0
4321,5610.0,3021.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=74CD4C96F1A06482CEAA5658B1722CE2?id=1982BEC/HOR64:3,2.0,1.2,-11,,C2O,O(.),,CO,CO,,"298
 
K",2.0
4322,5611.0,3022.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A060C867B540F63A27E4B0ADA712FE28?id=1985BAU/BEC340:4,2.0,2.19,-11,,C2O,H(.),,CO,(.)CH,,"295
 
K",2.0
4323,5612.0,3022.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A060C867B540F63A27E4B0ADA712FE28?id=1983SCH/MEU655:1,2.0,3.2,-11,,C2O,H(.),,CO,(.)CH,,"295
 
K",2.0
4324,5614.0,3024.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E6485D58B3B62FE7F77BD0EE3AFA4C9F?id=1969FAI207-227:4,2.0,5.99,-10,,C2,O(.),,CO,C,,"8000
 
K",2.0
4325,5621.0,3031.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A232CB7F21B07C6CBB3CBA5017A80EF6?id=1997KRU/ROT2138-2146:6,2.0,5.31,-10,,C2,C2,,C,C3,,2580,2.0
4326,5622.0,3032.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=82C30C4FC97E6E150D5435F0DADB7613?id=1997KRU/ROT2138-2146:5,2.0,2.49,-8,-595316,C2,,,C,C,,2580,2.0
4327,5623.0,3032.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=82C30C4FC97E6E150D5435F0DADB7613?id=1975BEC/MAC1363:7,2.0,6.18,-10,-580350,C2,,,C,C,,4860,2.0
4328,5624.0,3032.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=82C30C4FC97E6E150D5435F0DADB7613?id=1969FAI972-975:3,2.0,3.02,-9,-532126,C2,,,C,C,,6000,2.0
4329,5629.0,3036.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5F580AEFB6DCD8707D15E026F01A7E61?id=2007ATK/BAU981-1191:1,2.0,2.7,-11,,OF,O(.),,O2,(.)F,,"298
 
K",2.0
4330,5630.0,3036.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5F580AEFB6DCD8707D15E026F01A7E61?id=2001ATK/BAU1-56:302,2.0,2.7,-11,,OF,O(.),,O2,(.)F,,"298
 
K",2.0
