RecordID,RID,Squib,ReactionOrder,Pre-Exp Factor Coeff,Pre-Exp Factor Power,Activation Energy,Reactant 1,Reactant 2,Reactant 3,Product 1,Product 2,Product 3,Temperature,Reaction Order
229,170,http://kinetics.nist.gov/kinetics/Detail;jsessionid=924AB85A260399D915AE61F756C5314B?id=1985DEA4600-4608:44,1,3.16,13,-180424,CH2=CHCH=CHCH=CH(.),,,C2H2,CH2=CHCH=CH(.),,300,1
230,171,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FBF79E75B55B3B93A2A1145FDEA0171E?id=1989ALA/ALB579-581:8,1,8.3,1,,CH3C(S)OC(CH3)3,,,['C=C(C)C'],CH3COSH,,"600
 
K",1
231,171,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FBF79E75B55B3B93A2A1145FDEA0171E?id=1989ALA/ALB579-581:9,1,4.06,3,,CH3C(S)OC(CH3)3,,,['C=C(C)C'],CH3COSH,,"600
 
K",1
232,172,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DBDB7B99C54EC9631CCCBEC79DD33873?id=1997ATK/BAU1329-1499:156,2,1.6,-6,-42903,CS2OH,,,CS2,(.)OH,,250,2
233,172,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DBDB7B99C54EC9631CCCBEC79DD33873?id=1992ATK/BAU1125-1568:447,2,1.6,-6,-42903,CS2OH,,,CS2,(.)OH,,250,2
234,172,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DBDB7B99C54EC9631CCCBEC79DD33873?id=2004ATK/BAU1461-1738:194,1,4.8,5,,CS2OH,,,CS2,(.)OH,,"298
 
K",1
235,172,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DBDB7B99C54EC9631CCCBEC79DD33873?id=2004ATK/BAU1461-1738:195,1,1.6,13,-42903,CS2OH,,,CS2,(.)OH,,250,1
236,172,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DBDB7B99C54EC9631CCCBEC79DD33873?id=1997ATK/BAU1329-1499:155,1,1.6,13,-42903,CS2OH,,,CS2,(.)OH,,250,1
237,172,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DBDB7B99C54EC9631CCCBEC79DD33873?id=1992ATK/BAU1125-1568:446,1,1.6,13,-42903,CS2OH,,,CS2,(.)OH,,250,1
238,172,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DBDB7B99C54EC9631CCCBEC79DD33873?id=1991DIA/LEE379-386:3,2,8.9,-13,-6693,CS2OH,,,CS2,(.)OH,,246,2
239,172,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DBDB7B99C54EC9631CCCBEC79DD33873?id=1991DIA/LEE379-386:4,2,9.61,-9,-34671,CS2OH,,,CS2,(.)OH,,249,2
240,172,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DBDB7B99C54EC9631CCCBEC79DD33873?id=1990MUR/LOV2381-2386:4,1,2.36,10,-34838,CS2OH,,,CS2,(.)OH,,249,1
241,173,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B8A697BF88F24E402C37DC5BB344D9BA?id=1989GAJ/SQU6717-6728:15,1,4.63,-6,,['CC(C(=C)[C@H]1[C@@H](C1)C)(C)C'],,,['CC(C)(C)C1=CC[C@H](C1)C'],,,"553
 
K",1
242,173,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B8A697BF88F24E402C37DC5BB344D9BA?id=1989GAJ/SQU6717-6728:16,1,5,-1,,['CC(C(=C)[C@H]1[C@@H](C1)C)(C)C'],,,['CC(C)(C)C1=CC[C@H](C1)C'],,,"553
 
K",1
244,175,http://kinetics.nist.gov/kinetics/Detail;jsessionid=2842A74558E472F29BA26F25C3577479?id=1989GAJ/SQU6717-6728:14,1,1.05,-5,,['CC(C(=C)[C@H]1[C@@H](C1)C)(C)C'],,,CH2=CHCH2CH=C(CH3)C(CH3)3-(E),,,"553
 
K",1
246,177,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7A4A08E8D3FA806D415FF356492BD015?id=1989GAJ/SQU6717-6728:11,1,3.54,-5,,[None],,,"CH3CH=CHCH2CH=CD2, (E)-",,,"553
 
K",1
247,178,http://kinetics.nist.gov/kinetics/Detail;jsessionid=036006660F1CA3AD1F7A1050A87B0EC4?id=1989GAJ/SQU6717-6728:12,1,2.1,-7,,[None],,,['CC1C(C=CC1)([2H])[2H]'],,,"553
 
K",1
249,180,http://kinetics.nist.gov/kinetics/Detail;jsessionid=481B74B7256E3D7573D3700B75EAC61E?id=1989GAJ/SQU6717-6728:8,1,9.18,-6,,['CC(C(=C([2H])[2H])[C@H]1[C@@H](C1)C([2H])([2H])[2H])(C)C'],,,CD2=CHCH2CH=C(CD3)C(CH3)3,,,"553
 
K",1
250,181,http://kinetics.nist.gov/kinetics/Detail;jsessionid=78FB7E97E3ED1AF5CAFA5D6296FBAD8E?id=1989GAJ/SQU6717-6728:9,1,3.88,-6,,['CC(C(=C([2H])[2H])[C@H]1[C@@H](C1)C([2H])([2H])[2H])(C)C'],,,['CC(C)(C)C1=CCC(C1([2H])[2H])C([2H])([2H])[2H]'],,,"553
 
K",1
252,183,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6D9989A0989BF5D020927BE312C28FD4?id=1989GAJ/SQU6717-6728:5,1,9.35,-6,,[None],,,CD2=CHCH2CH=C(CH2D)C(CH3)3,,,"553
 
K",1
253,184,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6E7AD3D2E8A0B5F8F48DA0D6FDE939A8?id=1989GAJ/SQU6717-6728:6,1,4.28,-6,,[None],,,[None],,,"553
 
K",1
264,192,http://kinetics.nist.gov/kinetics/Detail;jsessionid=074A0CBAA40C95C76525BF75DF059DB5?id=1989BET/CLA1292-1299:4,1,2,11,-172941,['C[Si]1(CC(=C(C1)C)C)C(C=C)C'],,,['C(\\C=C/C)[Si]1(CC(=C(C1)C)C)C'],,,704,1
265,193,http://kinetics.nist.gov/kinetics/Detail;jsessionid=771F257782FEB72EAA740CE659B54551?id=1989BET/CLA1292-1299:3,1,3.98,11,-176267,['C[Si]1(CC(=C(C1)C)C)C(C=C)C'],,,['C(\\C=C\\C)[Si]1(CC(=C(C1)C)C)C'],,,704,1
267,195,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C956152B0E0AC2A07CD51C403A17CAF2?id=1997ATK/BAU521-1011:461,2,3.01,-13,5820,CH2FO2,CH2FO2,,[None],O2,,220,2
279,200,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B0E761DFF622C3CA645EA99716133F53?id=2010GRA/BLI3928-3941:1,2,9,-11,,ICH2OO(.),ICH2OO(.),,CH2IO,CH2IO,O2,"296
 
K",2
281,202,http://kinetics.nist.gov/kinetics/Detail;jsessionid=BA0474E9017259EC225C298A2D5AD01A?id=2004CAV/FAS705-720:4,1,8.3,11,-70291,[None],,,[None],,,500,1
282,203,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F641DF4017968181B0932F63075FD6C5?id=2004CAV/FAS705-720:7,1,1.4,13,-126357,[None],,,[None],,,500,1
283,204,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EFBE9D292EC02EF4A0473BE953010020?id=1990CIA/RAG8204-8206:1,1,1.34,-4,,[None],,,[None],,,"696
 
K",1
284,204,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EFBE9D292EC02EF4A0473BE953010020?id=1990CIA/RAG8204-8206:2,1,5.4,-2,,[None],,,[None],,,"696
 
K",1
304,210,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F85107B87EE8C7D46F11D74959C7C9E4?id=1988TAY737-743:7,1,2.57,12,-168784,['CC(C)OC(=C)C1=CC(=CC=C1)[N+](=O)[O-]'],,,['[N+](=O)([O-])C1=CC=C(C=C1)C(C)=O'],CH3CH=CH2,,600,1
305,211,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6A9BE91624CFBFDB0C9692A211667FA9?id=1989CON/NAM168-175:8,1,1.3,-4,,['C[Si]1([C@H]([C@H](C1)C)C)C'],,,['C[Si]1([C@H]([C@@H](C1)C)C)C'],,,"671
 
K",1
309,215,http://kinetics.nist.gov/kinetics/Detail;jsessionid=2480E4410BA70E15E879DFBD48F292D2?id=1989CON/NAM168-175:4,1,2.4,-5,,['C[Si]1([C@H]([C@@H](C1)C)C)C'],,,['C[Si]1([C@H]([C@H](C1)C)C)C'],,,"671
 
K",1
313,219,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D708EBD160928A87F8B9AF8ECC777D5D?id=2010MIL/KLI4881-4890:4,1,7.64,16,-215832,CH2CCHCH2CHCH2,,,['C1=CC=CC1=C'],H(.),H(.),700,1
314,220,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4618CF6E59FE9A0C82A3F7F26B7953D3?id=1989HOP/WAC377-382:3,1,1,11,-147998,CH≡CCH2CH2C(CH3)=C(CH3)2,,,CH2=C=CHC(CH3)2C(CH3)=CH2,,,483,1
315,221,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EDB9C3ECC0F0CB631F789CA59A95C64C?id=1989HOP/WAC377-382:2,1,9.55,10,-146335,CH2=C=CHC(CH3)2C(CH3)=CH2,,,CH≡CCH2CH2C(CH3)=C(CH3)2,,,483,1
322,224,http://kinetics.nist.gov/kinetics/Detail;jsessionid=1610F6086DF4EF63CCD1B9ED9A23606F?id=1987SAN/LIN905:40,2,1.45,-6,-48557,[None],,,['C1=CCCC1'],NF2,,330,2
323,224,http://kinetics.nist.gov/kinetics/Detail;jsessionid=1610F6086DF4EF63CCD1B9ED9A23606F?id=1987SAN/LIN905:39,1,7.24,10,-41822,[None],,,['C1=CCCC1'],NF2,,330,1
324,224,http://kinetics.nist.gov/kinetics/Detail;jsessionid=1610F6086DF4EF63CCD1B9ED9A23606F?id=1967DIJ/KER105:18,1,6.02,21,-40990,[None],,,['C1=CCCC1'],NF2,,334,1
325,225,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0023B75A0E08CBDA51E831E31CC48F27?id=1987SAN/LIN905:38,2,8.72,-7,-36833,(CH3)2C(NF2)C(CH3)2,,,(CH3)2C=C(CH3)2,NF2,,330,2
326,225,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0023B75A0E08CBDA51E831E31CC48F27?id=1987SAN/LIN905:37,1,8.91,10,-30514,(CH3)2C(NF2)C(CH3)2,,,(CH3)2C=C(CH3)2,NF2,,330,1
327,225,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0023B75A0E08CBDA51E831E31CC48F27?id=1967DIJ/KER105:17,1,3.01,22,-34754,(CH3)2C(NF2)C(CH3)2,,,(CH3)2C=C(CH3)2,NF2,,314,1
328,226,http://kinetics.nist.gov/kinetics/Detail;jsessionid=998A6C5F927758DEC9F94A9DCA50D5C5?id=1987SAN/LIN905:36,2,4.9,-7,-38912,CH3CH(NF2)C(CH3)2,,,(CH3)2C=CHCH3,NF2,,330,2
329,226,http://kinetics.nist.gov/kinetics/Detail;jsessionid=998A6C5F927758DEC9F94A9DCA50D5C5?id=1987SAN/LIN905:35,1,5.25,11,-40575,CH3CH(NF2)C(CH3)2,,,(CH3)2C=CHCH3,NF2,,330,1
330,226,http://kinetics.nist.gov/kinetics/Detail;jsessionid=998A6C5F927758DEC9F94A9DCA50D5C5?id=1967DIJ/KER105:16,1,4.78,23,-40575,CH3CH(NF2)C(CH3)2,,,(CH3)2C=CHCH3,NF2,,314,1
331,227,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E0DD472621BFF8B0A6EAB74C44945B1A?id=1987SAN/LIN905:34,2,1.07,-8,-31346,(CH3)2CCH2NF2,,,['C=C(C)C'],NF2,,330,2
332,227,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E0DD472621BFF8B0A6EAB74C44945B1A?id=1987SAN/LIN905:33,1,3.39,9,-30098,(CH3)2CCH2NF2,,,['C=C(C)C'],NF2,,330,1
333,228,http://kinetics.nist.gov/kinetics/Detail;jsessionid=850AA916E8F9BA441216324EB57F3BED?id=1987SAN/LIN905:32,2,1.48,-4,-60280,CH3CH(NF2)CHCH3,,,(E)-2-C4H8,NF2,,330,2
334,228,http://kinetics.nist.gov/kinetics/Detail;jsessionid=850AA916E8F9BA441216324EB57F3BED?id=1987SAN/LIN905:31,1,3.72,13,-58201,CH3CH(NF2)CHCH3,,,(E)-2-C4H8,NF2,,330,1
335,228,http://kinetics.nist.gov/kinetics/Detail;jsessionid=850AA916E8F9BA441216324EB57F3BED?id=1967DIJ/KER105:15,1,2.41,24,-56871,CH3CH(NF2)CHCH3,,,(E)-2-C4H8,NF2,,334,1
336,229,http://kinetics.nist.gov/kinetics/Detail;jsessionid=2632A642F6560B7477BA4376BBDB881E?id=1987SAN/LIN905:30,2,4.37,-5,-57702,CH3CH(NF2)CHCH3,,,(Z)-2-C4H8,NF2,,330,2
337,229,http://kinetics.nist.gov/kinetics/Detail;jsessionid=2632A642F6560B7477BA4376BBDB881E?id=1987SAN/LIN905:29,1,7.41,13,-59448,CH3CH(NF2)CHCH3,,,(Z)-2-C4H8,NF2,,330,1
338,229,http://kinetics.nist.gov/kinetics/Detail;jsessionid=2632A642F6560B7477BA4376BBDB881E?id=1967DIJ/KER105:14,1,2.41,24,-56871,CH3CH(NF2)CHCH3,,,(Z)-2-C4H8,NF2,,334,1
339,230,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7A1B4EA1C7EA71DD7CCEFEA91DDFE32E?id=1987SAN/LIN905:28,2,4.47,-9,-31761,C2H5CHCH2NF2,,,1-C4H8,NF2,,330,2
340,230,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7A1B4EA1C7EA71DD7CCEFEA91DDFE32E?id=1987SAN/LIN905:27,1,4.79,11,-48557,C2H5CHCH2NF2,,,1-C4H8,NF2,,330,1
341,230,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7A1B4EA1C7EA71DD7CCEFEA91DDFE32E?id=1967DIJ/KER105:13,1,7.59,22,-43069,C2H5CHCH2NF2,,,1-C4H8,NF2,,334,1
342,231,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DF74B4A9ADF02BBA927CF9036C18E3E1?id=1994WAL/ELL2346-2356:11,2,4.8,-12,,FC(O)OO,FC(O)OO,,O2,FC(O)O(.),FC(O)O(.),"296
 
K",2
344,232,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D1DD0C88437F188BE6007A6829833E32?id=1994WAL/ELL2346-2356:10,3,1.2,-12,,FC(O)OO,FC(O)OO,,FC(O)OO(O)CF,O2,,"298
 
K",3
346,233,http://kinetics.nist.gov/kinetics/Detail;jsessionid=50A48646CD59A8614F5A9D04C369AEBB?id=1993MAR/SZE9522-9531:4,2,2.51,-12,2378,FC(O)OO,FC(O)OO,,[None],O2,,213,2
349,235,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D73FC2D30C2EEB7EA2A30BE0CD3DD067?id=2005HER/MUL4303-4311:1,1,1.28,12,-56484,HOOCH2O,,,CH2O,HO2,,200,1
350,236,http://kinetics.nist.gov/kinetics/Detail;jsessionid=8FB2C86DFCE33517E05A743FB2CACD6D?id=2000HYN/MAC1557-1562:8,1,1,15,-225518,CH2FC(.)F2,,,(.)CF2,(.)CH2F,,1250,1
351,237,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EFC1F3288A52A675290E22E468D9B1E1?id=1987VAN/HUY885:12,1,3.09,14,-217839,[None],,,['C1=CC=CCC1'],(Z)-CH3CH=CHCN,,549,1
352,238,http://kinetics.nist.gov/kinetics/Detail;jsessionid=8E34F2EA73CD9106DCF56DB3869F91D2?id=1987VAN/HUY885:11,1,4.57,13,-236962,[None],,,[None],C2H4,,549,1
353,239,http://kinetics.nist.gov/kinetics/Detail;jsessionid=42915AF29243DB96D78DC5731B9219D0?id=1987VAN/HUY885:10,1,6.92,14,-223659,[None],,,['C1=CC=CCC1'],(Z)-CH3CH=CHCN,,549,1
354,240,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E50E56D61AC99E317B8231BC4ACE02D9?id=1987VAN/HUY885:9,1,2.82,14,-246940,[None],,,[None],C2H4,,549,1
355,241,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7D8CA67E9E10092BF1AC96785C6C6958?id=1987VAN/HUY885:8,1,1.45,14,-223659,[None],,,['C1=CC=CCC1'],(E)-CH3CH=CHCN,,549,1
356,242,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E319BD23EF456C4611908831CB74D12A?id=1987VAN/HUY885:7,1,3.39,13,-235300,[None],,,[None],C2H4,,549,1
357,243,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F949A11C748D9BF34CE3A2A45D379822?id=1987VAN/HUY885:6,1,2.29,14,-222828,[None],,,['C1=CC=CCC1'],(E)-CH3CH=CHCN,,528,1
358,244,http://kinetics.nist.gov/kinetics/Detail;jsessionid=47190FDE1D80F6BA87D62822109272C0?id=1987VAN/HUY885:5,1,2.75,14,-243614,[None],,,[None],C2H4,,528,1
359,245,http://kinetics.nist.gov/kinetics/Detail;jsessionid=3D7742DA2848C7D03E1AE587F8FF2716?id=1987MAR/MAR167:6,1,8.91,11,-152155,(E)-CH3CH=CHCH2SCH2C≡CH,,,CH2=C=CH2,CH3CH=CHCHS,,614,1
360,246,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D0544A508CDCB571D9BBE91041F5FDAD?id=1987MAR/MAR167:5,1,3.63,11,-152155,(E)-CH3CH=CHCH2SCH2C≡CH,,,1-C4H8,CH≡CCHS,,614,1
362,248,http://kinetics.nist.gov/kinetics/Detail;jsessionid=23EBE4266C4AD468BCD3BBF4478D3AD1?id=1987MAR/MAR167:3,1,5.89,10,-138852,(E)-CH3CH=CHCH2SCH2CH=CH2,,,CH3CH=CH2,CH3CH=CHCHS,,635,1
363,249,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5EB5B34406AA97E85226687FBE5D54C6?id=1987MAR/MAR167:2,1,3.89,10,-139683,(E)-CH3CH=CHCH2SCH2CH=CH2,,,1-C4H8,CH2=CHCH=S,,635,1
376,259,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C334B1BA4E21A9D15490193064A59F57?id=2004LUO/LI5050-5056:4,1,9.28,1,-32202,CH2FO(.),,,(.)CHFOH,,,200,1
377,260,http://kinetics.nist.gov/kinetics/Detail;jsessionid=50CC59F31AA7A7B25A7820111957CAF3?id=2004LUO/LI5050-5056:2,1,3.61,10,-102501,CH2FO(.),,,HCO,HF,,200,1
378,261,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4B7011500A63D0A979A581E00E84489D?id=2004LUO/LI5050-5056:1,1,3.3,11,-59457,CH2FO(.),,,HFCO,H(.),,200,1
387,268,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D9E41CC9E4AAB7282F23CF8EAC5F5B12?id=1987DOB/BER895:3,1,2.51,9,-46894,3-C8H17,,,2-C8H17,,,300,1
388,268,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D9E41CC9E4AAB7282F23CF8EAC5F5B12?id=2015WAN/VIL7205-7221:57,1,6.17,8,-48116,3-C8H17,,,2-C8H17,,,500,1
394,274,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CDD650ABA7DE0A75B180D916A35C4C94?id=1988TAY737-743:6,1,5.89,11,-160469,['ClC1=CC=C(C=C1)C(=C)OC(C)C'],,,['ClC1=CC=C(C=C1)C(C)=O'],CH3CH=CH2,,600,1
395,275,http://kinetics.nist.gov/kinetics/Detail;jsessionid=01823E8CD75E5E4337FB4A673ED11D95?id=1990ALA/ALB2911-2916:4,1,1.58,13,-186244,['CC(C)OC(=O)C=1SC=CC1'],,,CH3CH=CH2,['S1C(=CC=C1)C(=O)O'],,635,1
409,283,http://kinetics.nist.gov/kinetics/Detail;jsessionid=1447BE899104C8A4D0850F3EC4827295?id=1987CHI/FRE365:5,1,6.31,10,-160469,['C(=C)C1C(CC1)(C)C'],,,(Z)-CH3CH=CH(CH2)2C(CH3)=CH2,,,536,1
410,284,http://kinetics.nist.gov/kinetics/Detail;jsessionid=60DB1BDFEAAD869B84D41E35F2955A7D?id=1987CHI/FRE365:4,1,3.39,12,-185413,['C(=C)C1C(CC1)(C)C'],,,['CC1(CC=CCC1)C'],,,536,1
411,285,http://kinetics.nist.gov/kinetics/Detail;jsessionid=01F2527BE2A8A36F87F2773E816FB743?id=1987CHI/FRE365:3,1,1.75,12,-187907,['C(=C)C1C(CC1)(C)C'],,,CH2=CH(CH2)3C(CH3)=CH2,,,536,1
412,286,http://kinetics.nist.gov/kinetics/Detail;jsessionid=22C4FEE245D0D7D5759026668548499B?id=1987CHI/FRE365:2,1,1.22,15,-199547,['C(=C)C1C(CC1)(C)C'],,,['C=CC=C'],['C=C(C)C'],,536,1
414,288,http://kinetics.nist.gov/kinetics/Detail;jsessionid=3C74AB3EF6E61CA15F823861C6D71E61?id=1989BRA/FRA1053-1061:13,1,1.8,24,-208693,CH=CHCH=CHC≡CH,,,H(.),(E)-HC≡CCH=CHC≡CH,,1380,1
415,289,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EE72F6D4C28F630905AA6D67B6EE9EA3?id=1997HUA/HAN205-210:2,1,6.24,15,-124717,CH=CHCH=CHC≡CH,,,[None],,,1500,1
416,289,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EE72F6D4C28F630905AA6D67B6EE9EA3?id=1987DEW/GAR4456:1,1,1.66,11,-68428,CH=CHCH=CHC≡CH,,,[None],,,1500,1
417,290,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EEE1FF612940D68EB09CF7E5A70795FF?id=1989BRA/FRA1053-1061:12,1,1.69,26,-240288,CH=CHCH=CHC≡CH,,,C2H2,HCCCHCH(.),,1380,1
418,291,http://kinetics.nist.gov/kinetics/Detail;jsessionid=3B72004569385B38391DF72033B390CA?id=1992LAI/HSU3092-3099:2,1,2.2,12,-125549,HOCH=CH,,,C2H2,(.)OH,,627,1
419,292,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7651349AC90F8940DB450083429E0558?id=1986ALA/TAY1585:4,1,2.7,13,-169615,['CC(C)(OC1=NC=CC=N1)C'],,,['C=C(C)C'],['N1C(N=CC=C1)=O'],,587,1
420,293,http://kinetics.nist.gov/kinetics/Detail;jsessionid=259E560C74D2B870596A4BC492E44E59?id=1994ALA/ALO951-954:4,1,6.31,12,-185413,['C(C)(=O)N(C(C)=O)C1=CC=CC=C1'],,,['C1(=CC=CC=C1)NC(C)=O'],H2C=C=O,,643,1
422,295,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5C9A98803CEB9902A8551352EA361BC5?id=1986ALA/TAY1581:7,1,3.01,12,-45231,['[N+](=O)([O-])C1=CC=C(C=C1)SC(OCC)=O'],,,[None],C2H4,,671,1
423,296,http://kinetics.nist.gov/kinetics/Detail;jsessionid=3F777B95D7411AE531DADE43D0EBE9FF?id=1986ALA/TAY1581:6,1,2.32,12,-45231,['C(C)OC(SC1=CC(=CC=C1)Cl)=O'],,,[None],C2H4,,671,1
424,297,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E9C92F1699B0834477BC2B9BE0F4161A?id=1986ALA/TAY1581:5,1,3.1,12,-45730,['C(C)OC(SC1=CC=C(C=C1)Cl)=O'],,,[None],C2H4,,671,1
425,298,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FF69B560B3224D54BE60A787084F098B?id=1986ALA/TAY1581:4,1,2.49,12,-45896,[None],,,[None],C2H4,,671,1
426,299,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A0E488CE7E8E73A6770514359587D0E3?id=2001MER/RAY4712-4717:11,1,5.3,13,-48900,[None],,,CO,(.)CH2OH,,"298
 
K",1
427,300,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7136A633F8773D52C1B76A40C3904913?id=2001MER/RAY4712-4717:31,1,3,4,,[None],,,CO,CH3O(.),,"298
 
K",1
434,304,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A337D5D2828A2426C98D711A5134DD1C?id=1986VAN/BOO537:12,1,1.05,15,-247771,[None],,,(CH3)2CHCH=CH2,['C1=CC=CCC1'],,591,1
435,305,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0F217EE263F5B0A709032B48B9517CD7?id=1986VAN/BOO537:11,1,6.76,14,-246940,[None],,,C2H4,['CC(C)C1C=CC=CC1'],,591,1
436,306,http://kinetics.nist.gov/kinetics/Detail;jsessionid=98EE3FF3126D752DE88A71C68771717F?id=1986VAN/BOO537:10,1,1.29,15,-246940,[None],,,1-C4H8,['C1=CC=CCC1'],,591,1
437,307,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5756791ABB17619B92E469A0C82D76BA?id=1986VAN/BOO537:9,1,2.88,15,-250266,[None],,,C2H4,[None],,591,1
438,308,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6FF34DA1E04F20FBE3360B9DDC08E256?id=1986VAN/BOO537:8,1,1.66,15,-244445,[None],,,1-C4H8,['C1=CC=CCC1'],,567,1
439,309,http://kinetics.nist.gov/kinetics/Detail;jsessionid=23CCD1DC8226FE5D2590D53DD62F53F8?id=1986VAN/BOO537:7,1,8.71,14,-241120,[None],,,C2H4,[None],,567,1
440,310,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D8F362379089AFE9DC9AB3F89D0E0DD5?id=1975WEA/SHO109:5,2,1.8,-1,,CD3O2(.),CD3O2(.),,O2,CD3O-OCD3,,"298
 
K",2
441,311,http://kinetics.nist.gov/kinetics/Detail;jsessionid=794517217D9498CA96650ECDBFFAB949?id=1986VAN/BOO537:6,1,1.1,15,-240288,[None],,,(CH3)2CHCH=CH2,['C1=CC=CCC1'],,567,1
442,312,http://kinetics.nist.gov/kinetics/Detail;jsessionid=95C03374B8623512F1D55B75B58A17FF?id=1986VAN/BOO537:5,1,1.35,15,-241951,[None],,,C2H4,['CC(C)C1C=CC=CC1'],,567,1
446,316,http://kinetics.nist.gov/kinetics/Detail;jsessionid=31E34DA855A547E41A4D8D6DC23AD418?id=1991MAR/ASC579-585:2,1,2.75,14,-196222,[None],,,['C=C(C)C'],['ClC1=CC=C(C=C1)SS'],,663,1
447,317,http://kinetics.nist.gov/kinetics/Detail;jsessionid=298E6AB5AEE510742A7C221D1AE91FF5?id=1986MAR/MAR355:4,1,3.47,10,-143840,CH2=CHCH2SCH2C(CH3)3,,,CH3CH=CH2,(CH3)3CCHS,,613,1
449,319,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4A7850FA12668C04AA68B5A1422A00CA?id=1986MAR/MAR355:2,1,1.58,10,-128874,CH2=CHCH2SCH2CN,,,CH3CH=CH2,N≡CCHS,,613,1
450,320,http://kinetics.nist.gov/kinetics/Detail;jsessionid=813CD4298E10E8AF1108C0A74F9FE5C4?id=1987DOL/KOR219:14,1,2,12,-163795,(E)-CF3CF=CFCF=CF2,,,['FC1=C(C(C1(C(F)(F)F)F)(F)F)F'],,,492,1
451,321,http://kinetics.nist.gov/kinetics/Detail;jsessionid=737173B7F7A5C2F2053EE16EAE83A9FC?id=1987DOL/KOR219:13,1,5.01,14,-207862,['FC1=C(C(C1(C(F)(F)F)F)(F)F)F'],,,(E)-CF3CF=CFCF=CF2,,,492,1
452,322,http://kinetics.nist.gov/kinetics/Detail;jsessionid=8EA416FC5A9FC534297A7FAD8CFF5692?id=1987DOL/KOR219:12,1,3.98,12,-153818,['FC1=C(C(C1(C(F)(F)F)F)(F)F)F'],,,(Z)-CF3CF=CFCF=CF2,,,404,1
453,323,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F96AD9506104C81D3F07113E5E2D0CC2?id=1987DOL/KOR219:11,1,1.58,11,-118897,(Z)-CF3CF=CFCF=CF2,,,['FC1=C(C(C1(C(F)(F)F)F)(F)F)F'],,,404,1
